review_date,selection_rule,selected_family_count,economic_exposure_family_id,economic_exposure_name,parent_exposure_family_id,overlap_cluster_id,a0_primary_geography,sector,industry,economic_theme,research_maturity,same_parent_count,same_overlap_cluster_count,warning
2023-01-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-01-31,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-02-28,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-02-28,TOP_3,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-02-28,TOP_3,3,GLOBAL_WATER,Water infrastructure and services,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,WATER_INFRASTRUCTURE,WATER,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-03-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-03-31,TOP_3,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-03-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-04-28,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-04-28,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-04-28,TOP_3,3,GLOBAL_WATER,Water infrastructure and services,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,WATER_INFRASTRUCTURE,WATER,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-05-31,TOP_3,3,GLOBAL_ROBOTICS_AUTOMATION,Robotics and industrial automation,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,INDUSTRIAL_AUTOMATION,ROBOTICS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-05-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-05-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-06-30,TOP_3,3,GLOBAL_BATTERY_EV,Battery and electric-vehicle value chain,GLOBAL_INDUSTRIALS,OVL_INDUSTRIAL_DEFENCE_INFRA,GLOBAL,INDUSTRIALS,BATTERY_AND_EV_VALUE_CHAIN,BATTERY_EV,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-06-30,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-06-30,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-07-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-07-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-07-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-08-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-08-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-08-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-09-29,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-09-29,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-09-29,TOP_3,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-10-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-10-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-10-31,TOP_3,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-11-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-11-30,TOP_3,3,GLOBAL_AI,Artificial-intelligence value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE_AND_SERVICES,AI,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-11-30,TOP_3,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,TOP_3,3,GLOBAL_AI,Artificial-intelligence value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE_AND_SERVICES,AI,DEVELOPING,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2023-12-29,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-01-31,TOP_3,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,TOP_3,3,GLOBAL_AI,Artificial-intelligence value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE_AND_SERVICES,AI,DEVELOPING,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,TOP_3,3,GLOBAL_CYBERSECURITY,Global cybersecurity businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,CYBERSECURITY,CYBERSECURITY,MATURE,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-02-29,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,3,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,TOP_3,3,GLOBAL_AI,Artificial-intelligence value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE_AND_SERVICES,AI,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-03-28,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-04-30,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-05-31,TOP_3,3,GLOBAL_URANIUM_NUCLEAR,Uranium miners and nuclear-energy value chain,GLOBAL_ENERGY,OVL_ENERGY_AND_TRANSITION,GLOBAL,ENERGY,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-06-28,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,TOP_3,3,GLOBAL_SEMICONDUCTORS,Global semiconductor value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SEMICONDUCTORS,SEMICONDUCTORS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-07-31,TOP_3,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-08-30,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,TOP_3,3,GLOBAL_RETAIL,Retail and e-commerce businesses,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_DISCRETIONARY,RETAIL,RETAIL,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-09-30,TOP_3,3,GLOBAL_SILVER_MINERS,Global silver-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,SILVER_MINERS,SILVER_MINERS,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-10-31,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,TOP_3,3,GLOBAL_AI,Artificial-intelligence value chain,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE_AND_SERVICES,AI,DEVELOPING,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-11-29,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,TOP_3,3,GLOBAL_RETAIL,Retail and e-commerce businesses,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_DISCRETIONARY,RETAIL,RETAIL,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2024-12-31,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,TOP_3,3,GLOBAL_RETAIL,Retail and e-commerce businesses,NOT_APPLICABLE,OVL_CONSUMER_AND_RETAIL,GLOBAL,CONSUMER_DISCRETIONARY,RETAIL,RETAIL,DEVELOPING,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,TOP_3,3,GLOBAL_SOFTWARE,Software and cloud businesses,GLOBAL_TECHNOLOGY,OVL_TECHNOLOGY_INNOVATION,GLOBAL,TECHNOLOGY,SOFTWARE,SOFTWARE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-01-31,TOP_3,3,US_BANKS,Us banking industry,US_FINANCIALS,OVL_FINANCIALS_AND_BANKS,UNITED_STATES,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,TOP_3,3,CHINA_INTERNET,China internet and digital economy,CHINA_BROAD,OVL_TECHNOLOGY_INNOVATION,CHINA,COMMUNICATION_SERVICES,INTERNET_SERVICES,CHINA_INTERNET,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-02-28,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,TOP_3,3,EUROPE_BANKS,Europe banking industry,EUROPE_FINANCIALS,OVL_FINANCIALS_AND_BANKS,EUROPE,FINANCIALS,BANKS,NOT_APPLICABLE,MATURE,1,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
2025-03-31,TOP_3,3,GLOBAL_GOLD_MINERS,Global gold-mining equities,GLOBAL_MATERIALS,OVL_MATERIALS_AND_MINERS,GLOBAL,MATERIALS,GOLD_MINERS,GOLD_MINERS,MATURE,2,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
